track_id,culture,audio_path,factor_energy,factor_brightness,factor_texture,factor_dynamics,factor_percussiveness,rms,zcr,centroid_hz,flatness,flux
neerajaabhyankar_hindustani-raag-small_00000109,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000109.mp3,low,bright,noisy,mixed,percussive,0.019661860540509224,0.14501021802425385,1886.4591064453125,0.41043487191200256,0.058352597057819366
neerajaabhyankar_hindustani-raag-small_00000110,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000110.mp3,low,bright,noisy,mixed,mixed,0.030646175146102905,0.12789399921894073,1753.7310791015625,0.3725973069667816,0.06367450952529907
neerajaabhyankar_hindustani-raag-small_00000111,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000111.mp3,mid,dark,tonal,stable,smooth,0.13474580645561218,0.04930655658245087,619.6597290039062,0.03367640823125839,0.03523378074169159
neerajaabhyankar_hindustani-raag-small_00000112,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000112.mp3,mid,dark,tonal,stable,smooth,0.09955652058124542,0.04645029082894325,591.20849609375,0.03253651782870293,0.026037372648715973
neerajaabhyankar_hindustani-raag-small_00000113,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000113.mp3,high,dark,tonal,stable,smooth,0.26408761739730835,0.08048175275325775,716.3627319335938,0.030209064483642578,0.03917350620031357
neerajaabhyankar_hindustani-raag-small_00000114,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000114.mp3,low,dark,tonal,stable,smooth,0.06899834424257278,0.051706574857234955,794.2080078125,0.09571273624897003,0.039303310215473175
neerajaabhyankar_hindustani-raag-small_00000115,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000115.mp3,mid,dark,tonal,stable,smooth,0.08270339667797089,0.05152532085776329,769.326904296875,0.09361118823289871,0.0376892127096653
neerajaabhyankar_hindustani-raag-small_00000116,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000116.mp3,mid,dark,tonal,stable,smooth,0.12733051180839539,0.07379420846700668,818.1162109375,0.08625973016023636,0.050806719809770584
neerajaabhyankar_hindustani-raag-small_00000117,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000117.mp3,low,mid,mixed,mixed,mixed,0.036438386887311935,0.10656382888555527,1440.989990234375,0.25865599513053894,0.05798616632819176
neerajaabhyankar_hindustani-raag-small_00000118,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000118.mp3,low,bright,noisy,stable,percussive,0.04239585995674133,0.14372679591178894,1735.95556640625,0.30317357182502747,0.0539315864443779
neerajaabhyankar_hindustani-raag-small_00000119,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000119.mp3,low,mid,noisy,stable,mixed,0.02838839404284954,0.11090138554573059,1507.204833984375,0.2985732853412628,0.05645953118801117
neerajaabhyankar_hindustani-raag-small_00000120,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000120.mp3,mid,dark,tonal,stable,mixed,0.09693042188882828,0.09687567502260208,1184.4635009765625,0.15709497034549713,0.044979456812143326
neerajaabhyankar_hindustani-raag-small_00000121,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000121.mp3,mid,dark,tonal,stable,smooth,0.10412973165512085,0.064507395029068,998.4105834960938,0.16730326414108276,0.04807998612523079
neerajaabhyankar_hindustani-raag-small_00000122,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000122.mp3,mid,mid,mixed,stable,mixed,0.12272952497005463,0.09120896458625793,1323.1654052734375,0.2512591779232025,0.05190742388367653
neerajaabhyankar_hindustani-raag-small_00000123,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000123.mp3,high,dark,mixed,mixed,smooth,0.3348720967769623,0.07177545130252838,1085.021484375,0.20961055159568787,0.06205340102314949
neerajaabhyankar_hindustani-raag-small_00000124,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000124.mp3,high,mid,mixed,stable,percussive,0.29792118072509766,0.13980087637901306,1546.6846923828125,0.24737080931663513,0.04960335046052933
neerajaabhyankar_hindustani-raag-small_00000125,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000125.mp3,high,dark,mixed,mixed,smooth,0.1993316411972046,0.06490665674209595,1103.859619140625,0.21465016901493073,0.0647713914513588
neerajaabhyankar_hindustani-raag-small_00000126,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000126.mp3,low,mid,mixed,mixed,mixed,0.0402548685669899,0.10220064222812653,1201.49853515625,0.1845705807209015,0.05934260040521622
neerajaabhyankar_hindustani-raag-small_00000127,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000127.mp3,mid,mid,mixed,stable,percussive,0.08242516219615936,0.15315720438957214,1655.8084716796875,0.2688940763473511,0.05549006536602974
neerajaabhyankar_hindustani-raag-small_00000128,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000128.mp3,low,dark,tonal,mixed,mixed,0.02304454892873764,0.08819430321455002,1024.11962890625,0.1358523666858673,0.06647726893424988
neerajaabhyankar_hindustani-raag-small_00000129,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000129.mp3,mid,dark,tonal,stable,smooth,0.12955470383167267,0.0534539595246315,914.7128295898438,0.10793700069189072,0.04406101629137993
neerajaabhyankar_hindustani-raag-small_00000130,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000130.mp3,mid,dark,tonal,stable,mixed,0.13280797004699707,0.08659510314464569,957.5286254882812,0.10873674601316452,0.05250658839941025
neerajaabhyankar_hindustani-raag-small_00000131,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000131.mp3,mid,mid,tonal,stable,mixed,0.09632760286331177,0.11536117643117905,1212.4512939453125,0.13738347589969635,0.05390722304582596
neerajaabhyankar_hindustani-raag-small_00000132,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000132.mp3,mid,mid,mixed,mixed,percussive,0.12533922493457794,0.1625322699546814,1661.348388671875,0.2264644205570221,0.0626322478055954
neerajaabhyankar_hindustani-raag-small_00000133,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000133.mp3,mid,bright,mixed,stable,percussive,0.1004268005490303,0.17123857140541077,1707.27783203125,0.2500233054161072,0.05650397390127182
neerajaabhyankar_hindustani-raag-small_00000134,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000134.mp3,mid,mid,mixed,mixed,percussive,0.08935180306434631,0.16568852961063385,1674.8046875,0.24663785099983215,0.06310633569955826
neerajaabhyankar_hindustani-raag-small_00000135,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000135.mp3,mid,mid,noisy,mixed,mixed,0.08223190903663635,0.11114444583654404,1609.688232421875,0.3029458224773407,0.06109387055039406
neerajaabhyankar_hindustani-raag-small_00000136,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000136.mp3,low,mid,noisy,stable,mixed,0.06607164442539215,0.10420065373182297,1568.6026611328125,0.3104616403579712,0.05448981001973152
neerajaabhyankar_hindustani-raag-small_00000137,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000137.mp3,mid,bright,noisy,stable,percussive,0.11589308083057404,0.14961344003677368,1926.4271240234375,0.3720570206642151,0.05577816069126129
neerajaabhyankar_hindustani-raag-small_00000138,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000138.mp3,low,mid,mixed,stable,mixed,0.024206217378377914,0.12817449867725372,1516.58544921875,0.19760797917842865,0.046010714024305344
neerajaabhyankar_hindustani-raag-small_00000139,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000139.mp3,low,mid,mixed,stable,mixed,0.03513052314519882,0.12519530951976776,1610.8709716796875,0.25039151310920715,0.04327572137117386
neerajaabhyankar_hindustani-raag-small_00000140,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000140.mp3,mid,bright,noisy,stable,mixed,0.07883129268884659,0.1295703500509262,1709.8118896484375,0.3254789710044861,0.053192347288131714
neerajaabhyankar_hindustani-raag-small_00000141,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000141.mp3,high,dark,mixed,dynamic,smooth,0.34526896476745605,0.07067298144102097,1039.566650390625,0.20464174449443817,0.07230371981859207
neerajaabhyankar_hindustani-raag-small_00000142,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000142.mp3,high,dark,mixed,mixed,smooth,0.40611734986305237,0.06428225338459015,919.5006103515625,0.1690935641527176,0.06789407134056091
neerajaabhyankar_hindustani-raag-small_00000143,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000143.mp3,high,dark,mixed,dynamic,smooth,0.427400141954422,0.06361036747694016,962.1212768554688,0.1832471340894699,0.07528071850538254
neerajaabhyankar_hindustani-raag-small_00000144,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000144.mp3,high,dark,tonal,stable,smooth,0.2656043767929077,0.05571918562054634,1063.750732421875,0.16413243114948273,0.03691820055246353
neerajaabhyankar_hindustani-raag-small_00000145,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000145.mp3,high,mid,mixed,stable,smooth,0.20375856757164001,0.08391471952199936,1324.4293212890625,0.2532716989517212,0.05644754320383072
neerajaabhyankar_hindustani-raag-small_00000146,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000146.mp3,high,dark,mixed,dynamic,smooth,0.3682383596897125,0.04243001714348793,966.282470703125,0.22135670483112335,0.07783213257789612
neerajaabhyankar_hindustani-raag-small_00000147,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000147.mp3,low,mid,noisy,stable,mixed,0.05451347678899765,0.10455065220594406,1521.3258056640625,0.284618616104126,0.047737859189510345
neerajaabhyankar_hindustani-raag-small_00000148,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000148.mp3,mid,mid,mixed,stable,mixed,0.11039408296346664,0.11543197184801102,1538.63525390625,0.2707565128803253,0.04613862931728363
neerajaabhyankar_hindustani-raag-small_00000149,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000149.mp3,low,mid,noisy,mixed,mixed,0.05150841176509857,0.11490071564912796,1467.9073486328125,0.2951332628726959,0.06005460396409035
neerajaabhyankar_hindustani-raag-small_00000150,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000150.mp3,high,dark,mixed,stable,smooth,0.15165916085243225,0.06744416803121567,1045.3985595703125,0.20015928149223328,0.04448532685637474
neerajaabhyankar_hindustani-raag-small_00000151,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000151.mp3,low,mid,mixed,stable,mixed,0.07026840001344681,0.10772567242383957,1445.0916748046875,0.28107279539108276,0.052439991384744644
neerajaabhyankar_hindustani-raag-small_00000152,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000152.mp3,high,dark,mixed,stable,smooth,0.15047389268875122,0.06146913394331932,1089.381103515625,0.21778856217861176,0.045825183391571045
neerajaabhyankar_hindustani-raag-small_00000153,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000153.mp3,high,mid,noisy,mixed,mixed,0.40031224489212036,0.11247994750738144,1648.995361328125,0.332968533039093,0.061135824769735336
neerajaabhyankar_hindustani-raag-small_00000154,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000154.mp3,high,mid,noisy,dynamic,mixed,0.6239616870880127,0.12700088322162628,1702.42919921875,0.3325823247432709,0.07859820872545242
neerajaabhyankar_hindustani-raag-small_00000155,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000155.mp3,high,bright,noisy,stable,mixed,0.45285865664482117,0.12578558921813965,1746.304443359375,0.34034013748168945,0.05426871404051781
neerajaabhyankar_hindustani-raag-small_00000156,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000156.mp3,high,mid,mixed,mixed,mixed,0.17572477459907532,0.09365683794021606,1353.6324462890625,0.2692762017250061,0.06155801936984062
neerajaabhyankar_hindustani-raag-small_00000157,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000157.mp3,low,mid,mixed,mixed,mixed,0.07432299107313156,0.08511928468942642,1285.9202880859375,0.2722897529602051,0.06547312438488007
neerajaabhyankar_hindustani-raag-small_00000158,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000158.mp3,high,mid,noisy,mixed,mixed,0.22424420714378357,0.11222570389509201,1608.44970703125,0.31686028838157654,0.06921921670436859
neerajaabhyankar_hindustani-raag-small_00000159,india,E:\Desktop\Echo\storage\public\routeA_phase2\hindustani\audio\neerajaabhyankar_hindustani-raag-small_00000159.mp3,low,dark,tonal,mixed,smooth,0.0631624236702919,0.04361902177333832,552.3684692382812,0.055727194994688034,0.06280086189508438
bilal63_turkish_music_emotion_dataset_00000000,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000000.mp3,mid,mid,noisy,dynamic,mixed,0.12630696594715118,0.08867555111646652,1645.3946533203125,0.410150945186615,0.07434394955635071
bilal63_turkish_music_emotion_dataset_00000001,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000001.mp3,high,dark,mixed,dynamic,smooth,0.1628909856081009,0.05161907151341438,1035.60595703125,0.2280258685350418,0.08591622859239578
bilal63_turkish_music_emotion_dataset_00000002,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000002.mp3,mid,mid,noisy,mixed,smooth,0.07910975813865662,0.07190044969320297,1270.780029296875,0.3253490924835205,0.07053560763597488
bilal63_turkish_music_emotion_dataset_00000003,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000003.mp3,high,bright,noisy,mixed,smooth,0.4568530023097992,0.045812785625457764,1706.8399658203125,0.38195523619651794,0.06263872981071472
bilal63_turkish_music_emotion_dataset_00000004,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000004.mp3,high,mid,noisy,dynamic,smooth,0.20991367101669312,0.07055669277906418,1202.5892333984375,0.28992506861686707,0.07881384342908859
bilal63_turkish_music_emotion_dataset_00000005,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000005.mp3,high,mid,noisy,stable,mixed,0.14781628549098969,0.10402564704418182,1637.19384765625,0.36939239501953125,0.05783666670322418
bilal63_turkish_music_emotion_dataset_00000006,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000006.mp3,high,dark,mixed,dynamic,smooth,0.28037169575691223,0.04155651107430458,878.4918823242188,0.18321630358695984,0.08855278789997101
bilal63_turkish_music_emotion_dataset_00000007,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000007.mp3,mid,dark,mixed,dynamic,smooth,0.1383097618818283,0.039100244641304016,881.0381469726562,0.2028786987066269,0.10035397857427597
bilal63_turkish_music_emotion_dataset_00000008,turkey,E:\Desktop\Echo\storage\public\routeA_phase2\turkish\audio\bilal63_turkish_music_emotion_dataset_00000008.mp3,mid,mid,noisy,dynamic,smooth,0.10886815935373306,0.04991281032562256,1411.2132568359375,0.33517590165138245,0.08099387586116791
