track_id,culture,audio_path,source_dataset,source_split,source_index,duration_sec,sample_rate,channels,era,region,coarse_label,is_instrumental,fine_label,label,substyle,instrument,instrument_family,language,title,artist,license,license_note,url,recording_condition,notes,schema_version,dataset_version,import_batch,dedup_group_id,dedup_keep,qc_status,qc_notes,embedding_status_culturemert,embedding_status_gemini,drop_reason
france_0090,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0090.mp3,Free Music Archive,country_filtered,90,230.517234,44100,2,mixed,france,instrumental_ambient,0,"[107, 1235]","[107, 1235]",,,,en,Beyond the grey clouds: 曇り空のかなたに,Kakitsubata (Sylvie Walder + _),Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Kakitsubata_Sylvie_Walder___/For__/07_Beyond_the_grey_cloudsmp3,,"France
Japan",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0090,1,pending,,pending,pending,
france_0091,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0091.mp3,Free Music Archive,country_filtered,91,320.70551,44100,2,mixed,france,folk_acoustic,0,[17],[17],,,,,Less,Not From This World,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Not_From_This_World/Millky_Way/01_Less,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0091,1,pending,,pending,pending,
france_0092,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0092.mp3,Free Music Archive,country_filtered,92,184.346122,44100,2,mixed,france,folk_acoustic,0,[17],[17],,,,,Sweet as a cat,Delgarma,Attribution-Noncommercial-Share Alike 2.0 France,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Delgarma/Den_Andra/LCLCB05_-_Delgarma_-_Der_Andra_-_01_-_Sweet_as_a_cat,,"Lyon, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0092,1,pending,,pending,pending,
france_0093,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0093.mp3,Free Music Archive,country_filtered,93,160.026667,44100,2,mixed,france,modern_song,0,[],[],,,,,Smokey Tape : A2,Placenta Popeye,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Placenta_Popeye/Le_T_De_La_Haine/14_SmokeyTape_A2,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0093,1,pending,,pending,pending,
france_0094,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0094.mp3,Free Music Archive,country_filtered,94,214.888571,44100,2,mixed,france,folk_acoustic,0,[17],[17],,,,,An ordinary man,Windmill,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Windmill/A_story_of_an_old_woman/01_-_Windmill_-_An_ordinary_man,,"France, normandy",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0094,1,pending,,pending,pending,
france_0095,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0095.mp3,Free Music Archive,country_filtered,95,287.694966,44100,2,mixed,france,jazz_blues,0,[17],[17],,,,,Les Amours Dures (Tough Love Blues),Lonely Faction,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Lonely_Faction/So_Few_Comfortable_Places/Lonely_Faction_-_So_Few_Comfortable_Places_-_09_Les_Amours_Dures_Tough_Love_Blues,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0095,1,pending,,pending,pending,
france_0096,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0096.mp3,Free Music Archive,country_filtered,96,373.068821,44100,2,mixed,france,instrumental_ambient,0,"[267, 1235]","[267, 1235]",,,,,N'iceland,Pranavibes,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Pranavibes/Explorations/08-Pranavibes___Niceland,,"Paris, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0096,1,pending,,pending,pending,
france_0097,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0097.mp3,Free Music Archive,country_filtered,97,246.128753,44100,2,mixed,france,folk_acoustic,0,"[17, 103, 49]","[17, 103, 49]",,,,,Swan Neck,Melissa Laveaux,Attribution-Noncommercial-No Derivative Works 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Melissa_Laveaux/Live_on_WFMUs_100_Whatever_with_Mary_Wing_-_December_12_2013/Swan_Neck,,"Paris, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0097,1,pending,,pending,pending,
france_0098,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0098.mp3,Free Music Archive,country_filtered,98,196.715351,44100,2,mixed,france,instrumental_ambient,0,"[107, 1235]","[107, 1235]",,,,,Mouvement 8,Post Mortem Photographs,Attribution-NonCommercial-NoDerivs 3.0 France,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Post_Mortem_Photographs/Post_Mortem_Photographs/MDB03_09_Post_Mortem_Photographs_Mouvement_8,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0098,1,pending,,pending,pending,
france_0099,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0099.mp3,Free Music Archive,country_filtered,99,191.570431,44100,2,mixed,france,soundtrack_classical,0,"[442, 5]","[442, 5]",,,,,Camille Saint Saens - Carnaval des animaux - VII Aquarium,Aitua,Attribution-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Aitua/Carnaval_des_Animaux/Aitua_-_07_Camille_Saint_Saens_-_Carnaval_des_animaux_-_VII_Aquarium,,"Reims, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0099,1,pending,,pending,pending,
france_0100,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0100.mp3,Free Music Archive,country_filtered,100,336.698662,44100,2,mixed,france,unknown,0,"[9, 137, 169]","[9, 137, 169]",,,,en,Love n fears,Dallas Kincaid,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Dallas_Kincaid/If_youre_a_heartbreaker_you_got_a_broken_heart/Love_n_fears_1301,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0100,1,pending,,pending,pending,
france_0101,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0101.mp3,Free Music Archive,country_filtered,101,309.293333,44100,2,mixed,france,folk_acoustic,0,"[33, 17, 94]","[33, 17, 94]",,,,en,10 Acres of the Finest Sand,Koonda Holaa,Attribution-NonCommercial 2.5,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Koonda_Holaa/10_Acres_of_the_Finest_Sand/10_Acres_of_the_Finest_Sand,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0101,1,pending,,pending,pending,
france_0102,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0102.mp3,Free Music Archive,country_filtered,102,274.586667,44100,2,mixed,france,jazz_blues,0,"[179, 4]","[179, 4]",,,,en,Swing 39,Latché Swing,Attribution-Noncommercial-Share Alike 2.0 France,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Latch_Swing/demo_2008/Swing_39,,"Rouen, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0102,1,pending,,pending,pending,
france_0103,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0103.mp3,Free Music Archive,country_filtered,103,320.444082,44100,1,mixed,france,jazz_blues,0,[4],[4],,,,,Beat Goes On,Hugo 'Droopy' Contini,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Hugo_Droopy_Contini/Surpriscording/droopy_contini_-_02_-_beat_goes_on,,"Nancy, Lorraine, France",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0103,1,pending,,pending,pending,
france_0104,france,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0104.mp3,Free Music Archive,country_filtered,104,249.286213,44100,2,mixed,france,modern_song,0,"[10, 76]","[10, 76]",,,,,Vous nous prennent de trave,Manuel Duval,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Manuel_Duval/Manuel_Duval__le_Dr_Samary/vous_nous_prennent_de_trave,,France,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,france_0104,1,pending,,pending,pending,
germany_0000,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0000.mp3,Free Music Archive,country_filtered,0,328.617959,44100,2,mixed,germany,jazz_blues,0,"[17, 3, 4]","[17, 3, 4]",,,,,By By River,Lobo Loco,Attribution-NonCommercial-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Lobo_Loco/Moments_1950/Lobo_Loco_-_14_-_By_by_River,,"Göppingen, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0000,1,pending,,pending,pending,
germany_0001,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0001.mp3,Free Music Archive,country_filtered,1,170.0,44100,2,mixed,germany,folk_acoustic,0,[17],[17],,,,,Solitude,Entertainment for the Braindead,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Entertainment_for_the_Braindead/Postcard_1_Songs_for_the_Apocalypse/entertainment_for_the_braindead_-_Solitude_1,,"Berlin, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0001,1,pending,,pending,pending,
germany_0002,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0002.mp3,Free Music Archive,country_filtered,2,299.52,44100,2,mixed,germany,soundtrack_classical,0,[5],[5],,,,,Aria,Kimiko Ishizaka,CC0 1.0 Universal,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Kimiko_Ishizaka/The_Open_Goldberg_Variations/KIMIKO_ISHIZAKA_-_Goldberg_Variations_BWV_988_-_01_-_Aria__44k-24b,,"Cologne, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0002,1,pending,,pending,pending,
germany_0003,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0003.mp3,Free Music Archive,country_filtered,3,161.533333,44100,2,mixed,germany,soundtrack_classical,0,"[322, 4, 5]","[322, 4, 5]",,,,,when,Stephan Siebert,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Stephan_Siebert/Stephan_Siebert/stephan_siebert__07,,Hamburg / Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0003,1,pending,,pending,pending,
germany_0004,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0004.mp3,Free Music Archive,country_filtered,4,174.813333,44100,2,mixed,germany,soundtrack_classical,0,"[538, 18, 1235]","[538, 18, 1235]",,,,,Herein Bitte,Jan Grünfeld,Attribution-NonCommercial-ShareAlike 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Jan_Grnfeld/Evergreens_n_Odditunes/02__jan_gruenfeld__herein_bitte,,,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0004,1,pending,,pending,pending,
germany_0005,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0005.mp3,Free Music Archive,country_filtered,5,44.93873,44100,2,mixed,germany,soundtrack_classical,0,"[18, 1235]","[18, 1235]",,,,,Trailer Music,Jan Morgenstern,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Jan_Morgenstern/Sintel_Original_Film_Score/9-Trailer_Music,,Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0005,1,pending,,pending,pending,
germany_0006,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0006.mp3,Free Music Archive,country_filtered,6,501.600363,44100,2,mixed,germany,instrumental_ambient,0,"[107, 1235]","[107, 1235]",,,,,Orca,Cloudjumper,Attribution-NonCommercial-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Cloudjumper/Far_Sky_EP/Cloudjumper_-_Far_Sky_EP_-_06_Orca,,"Hamburg, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0006,1,pending,,pending,pending,
germany_0007,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0007.mp3,Free Music Archive,country_filtered,7,178.56,44100,2,mixed,germany,soundtrack_classical,0,"[18, 1235]","[18, 1235]",,,,,Improve Yourself,Marcos H. Bolanos,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Marcos_H_Bolanos/Unchained_Melodies_Vol1/Marcos_H_Bolaos_-_Unchained_Melodies_Vol1_-_12_Improve_Yourself,,"Bamberg, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0007,1,pending,,pending,pending,
germany_0008,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0008.mp3,Free Music Archive,country_filtered,8,170.30771,44100,2,mixed,germany,folk_acoustic,0,[17],[17],,,,,Even If It's True,Albin Andersson,Attribution-NonCommercial-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Albin_Andersson/It_Never_Happened/Albin_Andersson_-_It_Never_Happened_-_11_Even_If_Its_True,,Berlin (Germany),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0008,1,pending,,pending,pending,
germany_0009,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0009.mp3,Free Music Archive,country_filtered,9,497.287052,44100,2,mixed,germany,instrumental_ambient,0,"[107, 1235]","[107, 1235]",,,,,Flüchtig,Michael Brückner,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Michael_Bruckner/The_Giant_Illusion_A_Compilation/Michael_Brckner_-_The_Giant_Illusion_A_Compilation_-_10_Flchtig,,Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0009,1,pending,,pending,pending,
germany_0010,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0010.mp3,Free Music Archive,country_filtered,10,151.579864,44100,2,mixed,germany,folk_acoustic,0,"[17, 103]","[17, 103]",,,,,daughter no more,Martha Rose,Attribution-NonCommercial-ShareAlike,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Martha_Rose/Behind_our_eyes/Martha_Rose_-_behind_our_eyes_-_01_daughter_no_more,,Berlin (Germany),v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0010,1,pending,,pending,pending,
germany_0011,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0011.mp3,Free Music Archive,country_filtered,11,219.496236,44100,2,mixed,germany,instrumental_ambient,0,[1235],[1235],,,,,Skinny Cat,Il Sogno Del Marinaio,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Il_Sogno_Del_Marinaio/Live_on_Redundancy_Radio_with_DJ_Disk_Jockey_October_22_2014/Skinny_Cat,,"Mike Watt / San Pedro, California
Stefano Pilia / Bologna, Italy
Andrea Belfi / Berlin, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0011,1,pending,,pending,pending,
germany_0012,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0012.mp3,Free Music Archive,country_filtered,12,211.813424,44100,2,mixed,germany,folk_acoustic,0,"[17, 33]","[17, 33]",,,,,Old Wedding Song,Least Carpet,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Least_Carpet/Least_Carpet_EP/Old_Wedding_Song,,"Würzburg, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0012,1,pending,,pending,pending,
germany_0013,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0013.mp3,Free Music Archive,country_filtered,13,310.256372,44100,2,mixed,germany,modern_song,0,"[10, 76]","[10, 76]",,,,,Flying,Samoln,Attribution-Noncommercial-Share Alike 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Samoln/Swims/02_Flying,,Berlin,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0013,1,pending,,pending,pending,
germany_0014,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0014.mp3,Free Music Archive,country_filtered,14,198.369433,44100,2,mixed,germany,folk_acoustic,0,"[17, 103]","[17, 103]",,,,,Über Bord,Andreas Woiger,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Andreas_Woiger/First_EP_-_Unplugged/ber_Bord,,Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0014,1,pending,,pending,pending,
germany_0015,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0015.mp3,Free Music Archive,country_filtered,15,120.0,48000,2,mixed,germany,folk_acoustic,0,"[17, 1235]","[17, 1235]",,,,,Bumbler,Andy G. Cohen,Attribution,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Andy_G_Cohen/Through_The_Lens/Andy_G_Cohen_-_Bumbler,,Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0015,1,pending,,pending,pending,
germany_0016,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0016.mp3,Free Music Archive,country_filtered,16,280.140045,44100,2,mixed,germany,folk_acoustic,0,"[17, 10]","[17, 10]",,,,,Two Eagles,Old Splendifolia,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/Old_Splendifolia/Utterly_Heartbreaking/05Old_Splendifolia_-_Utterly_Heartbreaking_-_05_Two_Eagles,,Germany,v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0016,1,pending,,pending,pending,
germany_0017,germany,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0017.mp3,Free Music Archive,country_filtered,17,168.526961,44100,2,mixed,germany,folk_acoustic,0,[17],[17],,,,,Ships,The Bribe and the Mockery,Attribution-Noncommercial-Share Alike 3.0 United States,Direct fileUrl scraped from public FMA track page.,http://freemusicarchive.org/music/The_Bribe_and_the_Mockery/Reason_Will_Prevail/The_Bribe_and_the_Mockery_-_Reason_Will_Prevail_-_03_Ships,,"Berlin, Germany",v4.0,v4_main_seed_from_v3_2026-03-20,v4_main_seed_from_v3_2026-03-20,germany_0017,1,pending,,pending,pending,
